#eigval col -- eigvec rows
#pipi ppbar pK KK
#m0 m1 m2
 1309.32 -0.0226026 0.0152335 0.0104527 -0.0103829 0.011688 0.00902065 -0.00077417 -0.503334 -0.863392 -0.00198301 0.00358685 0.00379644
 211.218 0.0872877 -0.0689077 -0.0509009 0.036682 -0.0629142 -0.041799 0.00381905 0.851642 -0.502252 -0.00542772 -0.00374099 0.0195281
 62.8952 -0.274853 0.275775 0.199588 -0.133786 0.35217 0.202558 -0.028874 0.0851238 -0.0218452 -0.181746 0.678204 0.352231
 38.4698 -0.339066 0.368931 0.257433 -0.148143 0.444355 0.255695 -0.0309224 0.11277 -0.040499 0.149263 -0.536437 -0.26929
 12.9397 0.402373 -0.469327 -0.27341 -0.0210004 0.647641 0.347055 0.001551 -0.0269417 0.00626856 0.0125211 -0.021792 0.0367173
 2.17862 0.0230894 0.00305171 -0.0185701 0.0743386 -0.220585 0.474427 -0.0399725 0.0143041 -0.00983708 0.199739 0.41897 -0.708884
 1.70646 0.0330186 0.0557498 0.00228665 0.118464 -0.400868 0.735909 0.0622903 -0.00624217 0.00572916 -0.137507 -0.257914 0.436034
 1.57706 -0.186689 -0.278643 -0.129343 -0.905029 -0.200143 0.0621816 -0.004826 0.0152253 -0.00170113 -0.0773442 -0.0244874 -0.030568
 0.814158 0.753151 0.440711 0.263152 -0.338249 -0.0445058 -0.0191668 -0.118062 -0.0135476 0.00245814 0.184971 0.0263144 0.0591059
 0.480893 0.182588 0.153571 0.00975227 -0.00867183 0.0415381 -0.0138587 0.19961 -0.00238602 0.00010692 -0.890032 -0.0729566 -0.321962
 0.143072 -0.0134275 0.449181 -0.689255 -0.0674246 0.04324 -0.0143714 0.532266 0.000337857 0.000389872 0.175345 0.0369842 0.0306611
 0.129299 0.047164 -0.249513 0.50492 -0.0242687 0.00219812 -0.00622374 0.809692 0.00256357 -0.00165499 0.150317 0.0416507 0.00122955
