#eigval col -- eigvec rows
#pipi ppbar pK KK
#m0 m1 m2
 42.8078 -0.470778 -0.137422 0.00316087 -0.492782 -0.100035 -0.0206193 -0.664708 -0.204192 -0.0894859 -0.117902 -0.0209064 0.0181984
 16.9486 0.185543 0.0755513 0.0388757 0.26658 0.109907 0.251954 -0.47781 -0.0660286 0.0216707 0.709255 0.190067 0.198567
 12.4038 -0.200465 -0.088248 -0.0541815 -0.351513 -0.17444 -0.461255 0.407086 -0.134622 -0.111616 0.604946 0.135409 0.0418208
 7.61264 -0.564885 -0.149982 0.0320851 -0.0510557 0.134084 0.648824 0.331849 0.117196 0.265641 0.13978 0.0345238 0.0258588
 6.30946 0.173319 0.09087 0.0746341 -0.33147 -0.0944996 -0.168242 -0.143534 0.509414 0.723311 0.0717646 0.0106798 -0.0218362
 3.68902 0.441333 0.158551 0.0551148 -0.583986 -0.0307786 0.389927 0.160645 -0.0932782 -0.193621 -0.0879767 0.0716194 0.445144
 2.72886 0.246492 0.0782858 0.00778277 -0.259607 0.00073671 0.264661 -0.0015053 -0.162515 -0.0550235 0.187472 -0.131398 -0.844842
 0.582002 0.0493254 0.08241 0.129085 0.0684975 0.00819925 -0.0561243 0.0829178 -0.788926 0.567575 -0.091873 -0.00430729 0.0795227
 0.293947 -0.178771 0.401525 0.877348 0.0191351 0.0289526 -0.0766673 0.0269261 0.0711414 -0.150469 0.013165 -0.00789753 -0.036525
 0.0180394 0.00246527 -0.018992 0.0554794 0.191039 -0.957552 0.207059 -0.00260131 0.00267375 0.00451815 0.00167856 -0.014169 0.00656899
 0.00250552 -0.0301895 0.100635 -0.0477658 0.00381053 -0.0191124 0.0034789 0.000786751 -0.000417365 6.60544e-05 -0.200908 0.953286 -0.192793
 0.00130411 0.252545 -0.852701 0.440548 -0.00752323 0.0381003 -0.00759374 -0.00042984 -0.000457219 0.00110431 -0.0232777 0.111202 -0.0237504
